"SpeciesAbv","Yrr","Quarter","FlagAbv","SumOfNumber","SumOfWeight","Lon","Lat"
"YFT",2011,4.00,"CHN",754.00,24.23,-137.50,7.50
"YFT",2011,4.00,"CHN",32.00,,-132.50,-32.50
"YFT",2011,4.00,"CHN",102.00,3.67,-132.50,-27.50
"YFT",2011,4.00,"CHN",3.00,0.05,-132.50,-17.50
"YFT",2011,4.00,"CHN",2057.00,74.75,-132.50,-12.50
"YFT",2011,4.00,"CHN",2934.00,111.76,-132.50,-7.50
"YFT",2011,4.00,"CHN",440.00,13.47,-132.50,-2.50
"YFT",2011,4.00,"CHN",917.00,30.68,-132.50,7.50
"YFT",2011,4.00,"CHN",1042.00,32.61,-132.50,12.50
"YFT",2011,4.00,"CHN",208.00,4.23,-127.50,-17.50
"YFT",2011,4.00,"CHN",17.00,0.69,-127.50,-12.50
"YFT",2011,4.00,"CHN",353.00,11.28,-127.50,7.50
"YFT",2011,4.00,"CHN",100.00,2.31,-122.50,-17.50
"YFT",2011,4.00,"CHN",161.00,6.96,-122.50,-12.50
"YFT",2011,4.00,"CHN",340.00,10.23,-122.50,7.50
"YFT",2011,4.00,"CHN",615.00,18.50,-122.50,12.50
"YFT",2011,4.00,"JPN",33.00,,-147.50,-12.50
"YFT",2011,4.00,"JPN",70.00,,-147.50,-7.50
"YFT",2011,4.00,"JPN",10.00,,-147.50,-2.50
"YFT",2011,4.00,"JPN",72.00,,-147.50,2.50
"YFT",2011,4.00,"JPN",41.00,,-147.50,7.50
"YFT",2011,4.00,"JPN",9.00,,-147.50,17.50
"YFT",2011,4.00,"JPN",127.00,,-147.50,22.50
"YFT",2011,4.00,"JPN",5.00,,-147.50,27.50
"YFT",2011,4.00,"JPN",67.00,,-142.50,-12.50
"YFT",2011,4.00,"JPN",6.00,,-142.50,-7.50
"YFT",2011,4.00,"JPN",15.00,,-142.50,-2.50
"YFT",2011,4.00,"JPN",111.00,,-142.50,2.50
"YFT",2011,4.00,"JPN",132.00,,-142.50,7.50
"YFT",2011,4.00,"JPN",65.00,,-142.50,17.50
"YFT",2011,4.00,"JPN",179.00,,-142.50,22.50
"YFT",2011,4.00,"JPN",97.00,,-142.50,27.50
"YFT",2011,4.00,"JPN",1.00,,-137.50,-17.50
"YFT",2011,4.00,"JPN",61.00,,-137.50,-12.50
"YFT",2011,4.00,"JPN",32.00,,-137.50,-7.50
"YFT",2011,4.00,"JPN",2.00,,-137.50,-2.50
"YFT",2011,4.00,"JPN",93.00,,-137.50,2.50
"YFT",2011,4.00,"JPN",1.00,,-137.50,7.50
"YFT",2011,4.00,"JPN",46.00,,-137.50,17.50
"YFT",2011,4.00,"JPN",97.00,,-137.50,22.50
"YFT",2011,4.00,"JPN",29.00,,-137.50,27.50
"YFT",2011,4.00,"JPN",56.00,,-132.50,-17.50
"YFT",2011,4.00,"JPN",466.00,,-132.50,-12.50
"YFT",2011,4.00,"JPN",1679.00,,-132.50,-7.50
"YFT",2011,4.00,"JPN",5.00,,-132.50,22.50
"YFT",2011,4.00,"JPN",7.00,,-127.50,-22.50
"YFT",2011,4.00,"JPN",43.00,,-127.50,-17.50
"YFT",2011,4.00,"JPN",1511.00,,-127.50,-12.50
"YFT",2011,4.00,"JPN",2783.00,,-127.50,-7.50
"YFT",2011,4.00,"JPN",5.00,,-127.50,-2.50
"YFT",2011,4.00,"JPN",228.00,,-122.50,-17.50
"YFT",2011,4.00,"JPN",2463.00,,-122.50,-12.50
"YFT",2011,4.00,"JPN",1470.00,,-122.50,-7.50
"YFT",2011,4.00,"JPN",377.00,,-117.50,-17.50
"YFT",2011,4.00,"JPN",1491.00,,-117.50,-12.50
"YFT",2011,4.00,"JPN",598.00,,-117.50,-7.50
"YFT",2011,4.00,"JPN",617.00,,-112.50,-17.50
"YFT",2011,4.00,"JPN",493.00,,-112.50,-12.50
"YFT",2011,4.00,"JPN",228.00,,-112.50,-7.50
"YFT",2011,4.00,"JPN",21.00,,-107.50,-17.50
"YFT",2011,4.00,"JPN",6.00,,-107.50,-12.50
"YFT",2011,4.00,"JPN",4.00,,-107.50,-7.50
"YFT",2011,4.00,"JPN",35.00,,-102.50,-12.50
"YFT",2011,4.00,"JPN",3.00,,-97.50,-12.50
"YFT",2011,4.00,"JPN",22.00,,-92.50,-12.50
"YFT",2011,4.00,"JPN",1.00,,-87.50,-17.50
"YFT",2011,4.00,"KOR",3.00,0.11,-147.50,-12.50
"YFT",2011,4.00,"KOR",46.00,1.61,-147.50,-7.50
"YFT",2011,4.00,"KOR",202.00,7.51,-147.50,-2.50
"YFT",2011,4.00,"KOR",10.00,0.36,-147.50,7.50
"YFT",2011,4.00,"KOR",10.00,0.36,-142.50,-12.50
"YFT",2011,4.00,"KOR",46.00,1.94,-142.50,-7.50
"YFT",2011,4.00,"KOR",61.00,2.46,-142.50,-2.50
"YFT",2011,4.00,"KOR",19.00,0.65,-137.50,-12.50
"YFT",2011,4.00,"KOR",245.00,9.81,-137.50,-7.50
"YFT",2011,4.00,"KOR",21.00,1.09,-137.50,-2.50
"YFT",2011,4.00,"KOR",625.00,22.77,-132.50,-12.50
"YFT",2011,4.00,"KOR",1272.00,52.35,-132.50,-7.50
"YFT",2011,4.00,"KOR",2.00,0.06,-132.50,7.50
"YFT",2011,4.00,"KOR",34.00,1.50,-127.50,-17.50
"YFT",2011,4.00,"KOR",1159.00,45.96,-127.50,-12.50
"YFT",2011,4.00,"KOR",90.00,3.69,-127.50,-7.50
"YFT",2011,4.00,"KOR",9.00,0.40,-122.50,-17.50
"YFT",2011,4.00,"KOR",38.00,1.45,-122.50,-12.50
"YFT",2011,4.00,"KOR",314.00,11.13,-122.50,-7.50
"YFT",2011,4.00,"KOR",7.00,0.40,-117.50,-17.50
"YFT",2011,4.00,"KOR",64.00,2.51,-117.50,-12.50
"YFT",2011,4.00,"PYF",14.00,0.62,-147.50,-22.50
"YFT",2011,4.00,"PYF",225.00,7.33,-147.50,-17.50
"YFT",2011,4.00,"PYF",255.00,8.92,-147.50,-12.50
"YFT",2011,4.00,"PYF",393.00,11.89,-142.50,-17.50
"YFT",2011,4.00,"PYF",274.00,9.42,-142.50,-12.50
"YFT",2011,4.00,"TWN",410.00,17.74,-147.50,-12.50
"YFT",2011,4.00,"TWN",754.00,36.80,-147.50,-7.50
"YFT",2011,4.00,"TWN",432.00,17.55,-147.50,-2.50
"YFT",2011,4.00,"TWN",56.00,2.22,-147.50,2.50
"YFT",2011,4.00,"TWN",30.00,0.84,-147.50,7.50
"YFT",2011,4.00,"TWN",1.00,0.04,-147.50,12.50
"YFT",2011,4.00,"TWN",39.00,0.91,-147.50,17.50
"YFT",2011,4.00,"TWN",16.00,0.71,-147.50,22.50
"YFT",2011,4.00,"TWN",2.00,0.07,-147.50,32.50
"YFT",2011,4.00,"TWN",232.00,10.67,-142.50,-12.50
"YFT",2011,4.00,"TWN",12.00,0.65,-142.50,-7.50
"YFT",2011,4.00,"TWN",21.00,0.90,-142.50,-2.50
"YFT",2011,4.00,"TWN",50.00,1.69,-142.50,17.50
"YFT",2011,4.00,"TWN",59.00,3.31,-142.50,22.50
"YFT",2011,4.00,"TWN",1.00,0.03,-142.50,32.50
"YFT",2011,4.00,"TWN",29.00,0.94,-137.50,-12.50
"YFT",2011,4.00,"TWN",22.00,0.57,-137.50,17.50
"YFT",2011,4.00,"TWN",46.00,1.40,-137.50,22.50
"YFT",2011,4.00,"TWN",4.00,0.15,-132.50,-22.50
"YFT",2011,4.00,"TWN",148.00,6.34,-132.50,-17.50
"YFT",2011,4.00,"TWN",491.00,21.13,-132.50,-12.50
"YFT",2011,4.00,"TWN",28.00,1.13,-132.50,-7.50
"YFT",2011,4.00,"TWN",109.00,4.28,-127.50,-22.50
"YFT",2011,4.00,"TWN",376.00,13.43,-127.50,-17.50
"YFT",2011,4.00,"TWN",497.00,16.18,-122.50,-22.50
"YFT",2011,4.00,"TWN",713.00,20.16,-122.50,-17.50
"YFT",2011,4.00,"TWN",9.00,0.43,-117.50,-27.50
"YFT",2011,4.00,"TWN",342.00,14.70,-117.50,-22.50
"YFT",2011,4.00,"TWN",162.00,7.05,-117.50,-17.50
"YFT",2011,4.00,"TWN",66.00,2.70,-112.50,-22.50
"YFT",2011,4.00,"TWN",10.00,0.53,-112.50,-17.50
"YFT",2011,4.00,"USA",13.00,,-147.50,17.50
"YFT",2011,4.00,"USA",178.00,,-147.50,22.50
"YFT",2011,4.00,"USA",153.00,,-147.50,27.50
"YFT",2011,4.00,"USA",5.00,,-147.50,32.50
"YFT",2011,4.00,"USA",34.00,,-142.50,17.50
"YFT",2011,4.00,"USA",62.00,,-142.50,22.50
"YFT",2011,4.00,"USA",41.00,,-142.50,27.50
"YFT",2011,4.00,"USA",1.00,,-142.50,37.50
"YFT",2011,4.00,"USA",46.00,,-137.50,17.50
"YFT",2011,4.00,"USA",5.00,,-137.50,27.50
"YFT",2011,4.00,"USA",93.00,,-132.50,17.50
"YFT",2011,4.00,"VUT",1.00,0.07,-137.50,-12.50
"YFT",2011,4.00,"VUT",6.00,0.17,-137.50,-7.50
"YFT",2011,4.00,"VUT",2.00,0.09,-137.50,-2.50
"YFT",2011,4.00,"VUT",1.00,0.03,-132.50,-22.50
"YFT",2011,4.00,"VUT",27.00,0.82,-132.50,-17.50
"YFT",2011,4.00,"VUT",247.00,9.68,-132.50,-12.50
"YFT",2011,4.00,"VUT",74.00,2.87,-132.50,-7.50
"YFT",2011,4.00,"VUT",9.00,0.41,-132.50,-2.50
"YFT",2011,4.00,"VUT",202.00,6.83,-127.50,-17.50
"YFT",2011,4.00,"VUT",215.00,8.85,-127.50,-12.50
"YFT",2011,4.00,"VUT",293.00,12.20,-127.50,-7.50
"YFT",2011,4.00,"VUT",36.00,0.93,-122.50,-32.50
"YFT",2011,4.00,"VUT",26.00,0.90,-122.50,-22.50
"YFT",2011,4.00,"VUT",40.00,1.08,-122.50,-17.50
"YFT",2011,4.00,"VUT",164.00,5.98,-122.50,-12.50
"YFT",2011,4.00,"VUT",87.00,2.75,-117.50,-22.50
"YFT",2011,4.00,"VUT",10.00,0.32,-117.50,-17.50
"YFT",2011,4.00,"VUT",28.00,0.85,-112.50,-22.50
"YFT",2011,4.00,"VUT",11.00,0.23,-107.50,-22.50
"YFT",2012,1.00,"BLZ",11.00,0.54,-117.50,7.50
"YFT",2012,1.00,"BLZ",9.00,0.41,-112.50,-2.50
"YFT",2012,1.00,"BLZ",26.00,0.99,-112.50,2.50
"YFT",2012,1.00,"BLZ",4.00,0.25,-112.50,7.50
"YFT",2012,1.00,"BLZ",11.00,0.38,-112.50,12.50
"YFT",2012,1.00,"BLZ",21.00,1.06,-107.50,-2.50
"YFT",2012,1.00,"BLZ",73.00,3.07,-107.50,2.50
"YFT",2012,1.00,"BLZ",6.00,0.22,-107.50,7.50
"YFT",2012,1.00,"BLZ",111.00,6.04,-102.50,2.50
"YFT",2012,1.00,"BLZ",45.00,1.88,-102.50,7.50
"YFT",2012,1.00,"BLZ",21.00,0.92,-92.50,-2.50
"YFT",2012,1.00,"BLZ",29.00,1.18,-92.50,7.50
"YFT",2012,1.00,"BLZ",3.00,0.18,-87.50,2.50
"YFT",2012,1.00,"BLZ",2.00,0.07,-87.50,7.50
"YFT",2012,1.00,"BLZ",2.00,0.10,-87.50,12.50
"YFT",2012,1.00,"CHN",23.00,1.06,-147.50,-12.50
"YFT",2012,1.00,"CHN",389.00,16.85,-147.50,-7.50
"YFT",2012,1.00,"CHN",470.00,20.18,-147.50,-2.50
"YFT",2012,1.00,"CHN",31.00,1.35,-147.50,2.50
"YFT",2012,1.00,"CHN",858.00,25.58,-147.50,7.50
"YFT",2012,1.00,"CHN",791.00,23.83,-147.50,12.50
"YFT",2012,1.00,"CHN",7.00,0.28,-142.50,-12.50
"YFT",2012,1.00,"CHN",277.00,10.80,-142.50,-7.50
"YFT",2012,1.00,"CHN",237.00,9.10,-142.50,-2.50
"YFT",2012,1.00,"CHN",32.00,1.39,-142.50,2.50
"YFT",2012,1.00,"CHN",2718.00,80.26,-142.50,7.50
"YFT",2012,1.00,"CHN",2967.00,86.08,-142.50,12.50
"YFT",2012,1.00,"CHN",8.00,0.32,-137.50,-12.50
"YFT",2012,1.00,"CHN",719.00,23.25,-137.50,-7.50
"YFT",2012,1.00,"CHN",465.00,15.29,-137.50,-2.50
"YFT",2012,1.00,"CHN",21.00,0.76,-137.50,2.50
"YFT",2012,1.00,"CHN",4054.00,113.82,-137.50,7.50
"YFT",2012,1.00,"CHN",2803.00,81.54,-137.50,12.50
"YFT",2012,1.00,"CHN",1.00,0.03,-132.50,-17.50
"YFT",2012,1.00,"CHN",105.00,4.09,-132.50,-12.50
"YFT",2012,1.00,"CHN",799.00,30.12,-132.50,-7.50
"YFT",2012,1.00,"CHN",302.00,10.48,-132.50,-2.50
"YFT",2012,1.00,"CHN",1.00,0.03,-132.50,2.50
"YFT",2012,1.00,"CHN",2629.00,81.71,-132.50,7.50
"YFT",2012,1.00,"CHN",2827.00,105.12,-132.50,12.50
"YFT",2012,1.00,"CHN",79.00,3.33,-127.50,-12.50
"YFT",2012,1.00,"CHN",230.00,10.12,-127.50,-7.50
"YFT",2012,1.00,"CHN",24.00,1.05,-127.50,-2.50
"YFT",2012,1.00,"CHN",4.00,0.16,-122.50,-12.50
"YFT",2012,1.00,"CHN",26.00,1.17,-122.50,-7.50
"YFT",2012,1.00,"CHN",4.00,0.11,-122.50,22.50
"YFT",2012,1.00,"CHN",13.00,0.67,-117.50,-12.50
"YFT",2012,1.00,"CHN",1.00,0.04,-117.50,-7.50
"YFT",2012,1.00,"CHN",62.00,3.10,-112.50,-12.50
"YFT",2012,1.00,"CHN",26.00,1.31,-112.50,-7.50
"YFT",2012,1.00,"CHN",31.00,1.51,-107.50,-12.50
"YFT",2012,1.00,"CHN",53.00,2.48,-107.50,-7.50
"YFT",2012,1.00,"JPN",163.00,,-147.50,-7.50
"YFT",2012,1.00,"JPN",84.00,,-147.50,-2.50
"YFT",2012,1.00,"JPN",22.00,,-147.50,2.50
"YFT",2012,1.00,"JPN",83.00,,-147.50,7.50
"YFT",2012,1.00,"JPN",3.00,,-147.50,12.50
"YFT",2012,1.00,"JPN",49.00,,-142.50,-12.50
"YFT",2012,1.00,"JPN",35.00,,-142.50,-7.50
"YFT",2012,1.00,"JPN",15.00,,-142.50,-2.50
"YFT",2012,1.00,"JPN",88.00,,-142.50,2.50
"YFT",2012,1.00,"JPN",3.00,,-142.50,7.50
"YFT",2012,1.00,"JPN",14.00,,-142.50,17.50
"YFT",2012,1.00,"JPN",39.00,,-137.50,-12.50
"YFT",2012,1.00,"JPN",23.00,,-137.50,-2.50
"YFT",2012,1.00,"JPN",43.00,,-137.50,2.50
"YFT",2012,1.00,"JPN",5.00,,-137.50,7.50
"YFT",2012,1.00,"JPN",13.00,,-132.50,-17.50
"YFT",2012,1.00,"JPN",135.00,,-132.50,-12.50
"YFT",2012,1.00,"JPN",357.00,,-132.50,-7.50
"YFT",2012,1.00,"JPN",48.00,,-132.50,-2.50
"YFT",2012,1.00,"JPN",37.00,,-132.50,2.50
"YFT",2012,1.00,"JPN",18.00,,-132.50,7.50
"YFT",2012,1.00,"JPN",2.00,,-127.50,-17.50
"YFT",2012,1.00,"JPN",270.00,,-127.50,-12.50
"YFT",2012,1.00,"JPN",1033.00,,-127.50,-7.50
"YFT",2012,1.00,"JPN",28.00,,-127.50,-2.50
"YFT",2012,1.00,"JPN",137.00,,-127.50,2.50
"YFT",2012,1.00,"JPN",5.00,,-127.50,7.50
"YFT",2012,1.00,"JPN",28.00,,-122.50,-17.50
"YFT",2012,1.00,"JPN",207.00,,-122.50,-12.50
"YFT",2012,1.00,"JPN",1550.00,,-122.50,-7.50
"YFT",2012,1.00,"JPN",2.00,,-122.50,-2.50
"YFT",2012,1.00,"JPN",5.00,,-122.50,7.50
"YFT",2012,1.00,"JPN",94.00,,-117.50,-17.50
"YFT",2012,1.00,"JPN",507.00,,-117.50,-12.50
"YFT",2012,1.00,"JPN",2462.00,,-117.50,-7.50
"YFT",2012,1.00,"JPN",6.00,,-117.50,-2.50
"YFT",2012,1.00,"JPN",343.00,,-112.50,-17.50
"YFT",2012,1.00,"JPN",3092.00,,-112.50,-12.50
"YFT",2012,1.00,"JPN",1868.00,,-112.50,-7.50
"YFT",2012,1.00,"JPN",61.00,,-107.50,-17.50
"YFT",2012,1.00,"JPN",2076.00,,-107.50,-12.50
"YFT",2012,1.00,"JPN",2176.00,,-107.50,-7.50
"YFT",2012,1.00,"JPN",248.00,,-102.50,-12.50
"YFT",2012,1.00,"JPN",371.00,,-102.50,-7.50
"YFT",2012,1.00,"JPN",4.00,,-97.50,-12.50
"YFT",2012,1.00,"KOR",210.00,11.18,-147.50,-7.50
"YFT",2012,1.00,"KOR",373.00,21.85,-147.50,-2.50
"YFT",2012,1.00,"KOR",1845.00,43.55,-147.50,2.50
"YFT",2012,1.00,"KOR",364.00,11.01,-147.50,7.50
"YFT",2012,1.00,"KOR",6.00,0.15,-142.50,-12.50
"YFT",2012,1.00,"KOR",349.00,19.03,-142.50,-7.50
"YFT",2012,1.00,"KOR",212.00,12.71,-142.50,-2.50
"YFT",2012,1.00,"KOR",1186.00,28.54,-142.50,2.50
"YFT",2012,1.00,"KOR",21.00,0.91,-142.50,7.50
"YFT",2012,1.00,"KOR",10.00,0.34,-137.50,-12.50
"YFT",2012,1.00,"KOR",31.00,1.78,-137.50,-7.50
"YFT",2012,1.00,"KOR",12.00,0.68,-137.50,-2.50
"YFT",2012,1.00,"KOR",102.00,2.86,-137.50,2.50
"YFT",2012,1.00,"KOR",4.00,0.13,-137.50,7.50
"YFT",2012,1.00,"KOR",1.00,0.06,-132.50,-17.50
"YFT",2012,1.00,"KOR",225.00,8.79,-132.50,-12.50
"YFT",2012,1.00,"KOR",69.00,2.58,-132.50,-7.50
"YFT",2012,1.00,"KOR",3.00,0.15,-132.50,-2.50
"YFT",2012,1.00,"KOR",16.00,0.69,-127.50,-17.50
"YFT",2012,1.00,"KOR",50.00,2.43,-127.50,-12.50
"YFT",2012,1.00,"KOR",316.00,15.17,-127.50,-7.50
"YFT",2012,1.00,"KOR",10.00,0.57,-122.50,-17.50
"YFT",2012,1.00,"KOR",45.00,2.48,-122.50,-12.50
"YFT",2012,1.00,"KOR",5.00,0.21,-122.50,-7.50
"YFT",2012,1.00,"KOR",1.00,0.03,-117.50,-12.50
"YFT",2012,1.00,"PYF",173.00,4.79,-147.50,-22.50
"YFT",2012,1.00,"PYF",2565.00,52.20,-147.50,-17.50
"YFT",2012,1.00,"PYF",2414.00,46.72,-147.50,-12.50
"YFT",2012,1.00,"PYF",164.00,3.56,-142.50,-22.50
"YFT",2012,1.00,"PYF",2252.00,42.75,-142.50,-17.50
"YFT",2012,1.00,"PYF",898.00,15.97,-142.50,-12.50
"YFT",2012,1.00,"PYF",24.00,0.56,-137.50,-17.50
"YFT",2012,1.00,"PYF",22.00,0.55,-137.50,-12.50
"YFT",2012,1.00,"TWN",79.00,3.88,-147.50,-12.50
"YFT",2012,1.00,"TWN",606.00,29.99,-147.50,-7.50
"YFT",2012,1.00,"TWN",426.00,20.95,-147.50,-2.50
"YFT",2012,1.00,"TWN",2.00,0.03,-147.50,2.50
"YFT",2012,1.00,"TWN",45.00,1.65,-147.50,32.50
"YFT",2012,1.00,"TWN",31.00,0.88,-142.50,-12.50
"YFT",2012,1.00,"TWN",45.00,2.13,-142.50,-7.50
"YFT",2012,1.00,"TWN",34.00,1.61,-142.50,-2.50
"YFT",2012,1.00,"TWN",23.00,0.97,-142.50,2.50
"YFT",2012,1.00,"TWN",24.00,0.64,-137.50,-12.50
"YFT",2012,1.00,"TWN",3.00,0.10,-137.50,-7.50
"YFT",2012,1.00,"TWN",9.00,0.36,-137.50,-2.50
"YFT",2012,1.00,"TWN",5.00,0.09,-137.50,2.50
"YFT",2012,1.00,"TWN",2.00,0.04,-132.50,-32.50
"YFT",2012,1.00,"TWN",6.00,0.11,-132.50,-22.50
"YFT",2012,1.00,"TWN",187.00,5.26,-132.50,-17.50
"YFT",2012,1.00,"TWN",96.00,2.62,-132.50,-12.50
"YFT",2012,1.00,"TWN",60.00,2.52,-132.50,-7.50
"YFT",2012,1.00,"TWN",4.00,0.09,-132.50,2.50
"YFT",2012,1.00,"TWN",2.00,0.07,-127.50,-32.50
"YFT",2012,1.00,"TWN",3.00,0.07,-127.50,-22.50
"YFT",2012,1.00,"TWN",84.00,2.31,-127.50,-17.50
"YFT",2012,1.00,"TWN",2.00,0.06,-122.50,-32.50
"YFT",2012,1.00,"TWN",171.00,4.90,-122.50,-22.50
"YFT",2012,1.00,"TWN",4.00,0.18,-122.50,-17.50
"YFT",2012,1.00,"TWN",139.00,3.76,-117.50,-22.50
"YFT",2012,1.00,"TWN",78.00,2.49,-112.50,-22.50
"YFT",2012,1.00,"TWN",11.00,0.33,-112.50,-17.50
"YFT",2012,1.00,"TWN",21.00,0.77,-107.50,-22.50
"YFT",2012,1.00,"TWN",16.00,0.54,-107.50,-17.50
"YFT",2012,1.00,"USA",16.00,,-147.50,22.50
"YFT",2012,1.00,"USA",17.00,,-147.50,32.50
"YFT",2012,1.00,"USA",,,-142.50,32.50
"YFT",2012,1.00,"VUT",42.00,1.97,-147.50,-2.50
"YFT",2012,1.00,"VUT",91.00,2.77,-147.50,2.50
"YFT",2012,1.00,"VUT",1.00,0.03,-147.50,22.50
"YFT",2012,1.00,"VUT",8.00,0.25,-147.50,32.50
"YFT",2012,1.00,"VUT",3.00,0.11,-142.50,22.50
"YFT",2012,1.00,"VUT",4.00,0.12,-142.50,27.50
"YFT",2012,1.00,"VUT",1.00,0.03,-137.50,-12.50
"YFT",2012,1.00,"VUT",1.00,0.02,-137.50,27.50
"YFT",2012,1.00,"VUT",7.00,0.15,-132.50,-22.50
"YFT",2012,1.00,"VUT",63.00,1.37,-132.50,-17.50
"YFT",2012,1.00,"VUT",79.00,1.57,-132.50,-12.50
"YFT",2012,1.00,"VUT",75.00,1.16,-132.50,-7.50
"YFT",2012,1.00,"VUT",4.00,0.08,-127.50,-32.50
"YFT",2012,1.00,"VUT",4.00,0.11,-127.50,-22.50
"YFT",2012,1.00,"VUT",25.00,0.62,-127.50,-17.50
"YFT",2012,1.00,"VUT",63.00,2.09,-127.50,-12.50
"YFT",2012,1.00,"VUT",21.00,1.00,-127.50,-7.50
"YFT",2012,1.00,"VUT",40.00,1.81,-127.50,-2.50
"YFT",2012,1.00,"VUT",1.00,0.02,-122.50,-32.50
"YFT",2012,1.00,"VUT",7.00,0.20,-122.50,-22.50
"YFT",2012,1.00,"VUT",15.00,0.41,-122.50,-17.50
"YFT",2012,1.00,"VUT",17.00,0.95,-122.50,-12.50
"YFT",2012,1.00,"VUT",33.00,1.52,-122.50,-7.50
"YFT",2012,1.00,"VUT",2.00,0.04,-117.50,-37.50
"YFT",2012,1.00,"VUT",2.00,0.04,-117.50,-32.50
"YFT",2012,1.00,"VUT",27.00,0.72,-117.50,-22.50
"YFT",2012,1.00,"VUT",10.00,0.26,-117.50,-17.50
"YFT",2012,1.00,"VUT",42.00,2.05,-117.50,-12.50
"YFT",2012,1.00,"VUT",58.00,2.45,-117.50,-7.50
"YFT",2012,1.00,"VUT",5.00,0.12,-117.50,-2.50
"YFT",2012,1.00,"VUT",39.00,1.05,-112.50,-22.50
"YFT",2012,1.00,"VUT",9.00,0.36,-112.50,-17.50
"YFT",2012,1.00,"VUT",24.00,0.96,-112.50,-12.50
"YFT",2012,1.00,"VUT",50.00,2.54,-112.50,-7.50
"YFT",2012,1.00,"VUT",19.00,0.63,-107.50,-22.50
"YFT",2012,2.00,"BLZ",1.00,0.05,-117.50,2.50
"YFT",2012,2.00,"BLZ",27.00,1.83,-112.50,-2.50
"YFT",2012,2.00,"BLZ",9.00,0.49,-112.50,12.50
"YFT",2012,2.00,"BLZ",23.00,1.30,-107.50,2.50
"YFT",2012,2.00,"BLZ",34.00,1.40,-102.50,2.50
"YFT",2012,2.00,"BLZ",5.00,0.24,-97.50,2.50
"YFT",2012,2.00,"BLZ",6.00,0.25,-87.50,2.50
"YFT",2012,2.00,"BLZ",10.00,0.47,-87.50,12.50
"YFT",2012,2.00,"BLZ",6.00,0.34,-82.50,2.50
"YFT",2012,2.00,"CHN",83.00,1.69,-147.50,-12.50
"YFT",2012,2.00,"CHN",327.00,8.10,-147.50,-7.50
"YFT",2012,2.00,"CHN",720.00,26.45,-147.50,-2.50
"YFT",2012,2.00,"CHN",70.00,2.72,-147.50,2.50
"YFT",2012,2.00,"CHN",356.00,10.75,-147.50,7.50
"YFT",2012,2.00,"CHN",354.00,11.47,-147.50,12.50
"YFT",2012,2.00,"CHN",167.00,4.63,-142.50,-17.50
"YFT",2012,2.00,"CHN",444.00,11.12,-142.50,-12.50
"YFT",2012,2.00,"CHN",599.00,13.71,-142.50,-7.50
"YFT",2012,2.00,"CHN",542.00,18.06,-142.50,-2.50
"YFT",2012,2.00,"CHN",96.00,3.54,-142.50,2.50
"YFT",2012,2.00,"CHN",1075.00,29.59,-142.50,7.50
"YFT",2012,2.00,"CHN",1045.00,30.48,-142.50,12.50
"YFT",2012,2.00,"CHN",1.00,0.04,-142.50,17.50
"YFT",2012,2.00,"CHN",64.00,1.64,-137.50,-17.50
"YFT",2012,2.00,"CHN",391.00,9.29,-137.50,-12.50
"YFT",2012,2.00,"CHN",585.00,13.78,-137.50,-7.50
"YFT",2012,2.00,"CHN",324.00,10.18,-137.50,-2.50
"YFT",2012,2.00,"CHN",45.00,1.86,-137.50,2.50
"YFT",2012,2.00,"CHN",1014.00,28.54,-137.50,7.50
"YFT",2012,2.00,"CHN",1090.00,34.46,-137.50,12.50
"YFT",2012,2.00,"CHN",6.00,0.17,-132.50,-27.50
"YFT",2012,2.00,"CHN",4.00,0.12,-132.50,-22.50
"YFT",2012,2.00,"CHN",161.00,4.17,-132.50,-17.50
"YFT",2012,2.00,"CHN",1677.00,39.70,-132.50,-12.50
"YFT",2012,2.00,"CHN",572.00,12.94,-132.50,-7.50
"YFT",2012,2.00,"CHN",215.00,6.95,-132.50,-2.50
"YFT",2012,2.00,"CHN",62.00,1.93,-132.50,2.50
"YFT",2012,2.00,"CHN",597.00,17.79,-132.50,7.50
"YFT",2012,2.00,"CHN",548.00,16.43,-132.50,12.50
"YFT",2012,2.00,"CHN",5.00,0.14,-127.50,-32.50
"YFT",2012,2.00,"CHN",4.00,0.10,-127.50,-27.50
"YFT",2012,2.00,"CHN",4.00,0.15,-127.50,-22.50
"YFT",2012,2.00,"CHN",205.00,7.00,-127.50,-12.50
"YFT",2012,2.00,"CHN",48.00,1.48,-127.50,-7.50
"YFT",2012,2.00,"CHN",1.00,0.04,-122.50,-32.50
"YFT",2012,2.00,"CHN",4.00,0.13,-122.50,-27.50
"YFT",2012,2.00,"CHN",2.00,0.08,-122.50,-22.50
"YFT",2012,2.00,"CHN",6.00,0.21,-122.50,-17.50
"YFT",2012,2.00,"CHN",11.00,0.36,-122.50,-12.50
"YFT",2012,2.00,"CHN",7.00,0.25,-122.50,-7.50
"YFT",2012,2.00,"CHN",1.00,0.03,-117.50,-27.50
"YFT",2012,2.00,"CHN",1.00,0.03,-117.50,-22.50
"YFT",2012,2.00,"CHN",4.00,0.17,-117.50,-17.50
"YFT",2012,2.00,"CHN",48.00,1.64,-117.50,-12.50
"YFT",2012,2.00,"CHN",33.00,1.15,-117.50,-7.50
"YFT",2012,2.00,"CHN",2.00,0.07,-112.50,-17.50
"YFT",2012,2.00,"CHN",29.00,0.98,-112.50,-12.50
"YFT",2012,2.00,"CHN",20.00,0.69,-112.50,-7.50
"YFT",2012,2.00,"CHN",19.00,1.08,-107.50,-7.50
